timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-07-17 05:51:25,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,1,1,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,7.5,0.0
2026-07-17 05:51:30,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,1,2,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,5.5,0.0
2026-07-17 05:51:35,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,1,3,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,0.0,0.0
2026-07-17 05:51:41,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,2,1,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,10.5,0.0
2026-07-17 05:51:47,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,2,2,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,8.5,0.0
2026-07-17 05:51:51,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,2,3,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,10.5,0.0
2026-07-17 05:51:56,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,3,1,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,11.5,0.0
2026-07-17 05:52:02,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,3,2,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,5.5,0.0
2026-07-17 05:52:06,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,3,3,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,10.5,0.0
2026-07-17 05:52:12,L-J04_m-glm-4.5-air_sol1_gd1_rs0_bd1_str-rigorous_t00_n1,4,1,1,zai-org/GLM-4.5-Air,1,0,1,1,rigorous,0.0,8.5,4.0
