timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-05-20 16:55:01,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,9.5,0.0
2026-05-20 16:55:05,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,7.5,0.0
2026-05-20 16:55:10,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,6.5,0.0
2026-05-20 16:55:15,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.5,0.0
2026-05-20 16:55:19,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,9.5,3.0
2026-05-20 16:55:23,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.5,0.0
2026-05-20 16:55:29,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.5,0.0
2026-05-20 16:55:34,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:55:38,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.5,0.0
2026-05-20 16:55:44,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.5,4.0
2026-05-20 16:55:49,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,9.0,2.0
2026-05-20 16:55:53,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,7.5,0.0
2026-05-20 16:55:55,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,4,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,5.0,0.0
2026-05-20 16:56:00,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:56:05,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:56:09,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,9.5,0.0
2026-05-20 16:56:14,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:56:19,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,9.5,3.0
2026-05-20 16:56:22,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:56:23,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,4,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,0.0,0.0
2026-05-20 16:56:28,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,7,1,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,10.0,0.0
2026-05-20 16:56:33,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,7,2,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
2026-05-20 16:56:37,L-G02_m-qwen3-coder-30b-a3b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,7,3,1,Qwen/Qwen3-Coder-30B-A3B-Instruct,1,0,1,0,neutral,0.0,8.5,0.0
