timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-05-17 17:49:43,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,11.0,0.0
2026-05-17 17:49:49,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,1,2,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,10.0,0.0
2026-05-17 17:49:57,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,1,3,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,10.5,0.0
2026-05-17 17:50:02,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,1,4,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,11.0,0.0
2026-05-17 17:50:08,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,1,5,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,10.5,0.0
2026-05-17 17:50:16,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,6.5,0.0
2026-05-17 17:50:23,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,2,2,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,4.0,0.0
2026-05-17 17:50:30,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,2,3,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,6.0,0.0
2026-05-17 17:50:37,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,2,4,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,4.5,0.0
2026-05-17 17:50:43,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,2,5,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,5.5,0.0
2026-05-17 17:50:51,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,8.5,0.0
2026-05-17 17:50:56,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,3,2,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,7.0,0.0
2026-05-17 17:51:01,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,3,3,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,7.5,0.0
2026-05-17 17:51:07,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,3,4,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,7.0,0.0
2026-05-17 17:51:13,E03_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t07_n5,1,3,5,gemini-flash-lite-latest,1,0,1,1,neutral,0.7,5.5,0.0
