timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-07-22 11:55:52,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:56:00,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:56:08,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:56:16,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 11:56:24,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 11:56:30,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 11:56:38,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 11:56:48,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:56:55,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 11:57:02,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,4,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,10.0,3.0
2026-07-22 11:57:10,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,4,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 11:57:18,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,4,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:57:22,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,4,4,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,5.0
2026-07-22 11:57:35,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,5,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:57:45,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,5,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:57:53,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,5,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:58:06,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,6,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:58:15,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,6,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 11:58:21,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,6,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:58:25,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,6,4,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:58:33,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,7,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:58:44,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,7,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:58:52,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,7,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 11:59:02,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,8,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 11:59:11,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,8,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 11:59:17,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,8,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 11:59:25,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,9,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,10.0,0.0
2026-07-22 11:59:32,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,9,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 11:59:38,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,9,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 11:59:47,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,10,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 11:59:55,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,10,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 12:00:01,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,10,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,10.0,0.0
2026-07-22 12:00:11,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,11,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 12:00:19,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,11,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 12:00:25,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,11,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 12:00:34,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,12,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:00:41,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,12,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 12:00:47,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,12,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 12:00:58,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,13,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:01:07,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,13,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:01:14,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,13,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:01:25,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,14,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,4.0
2026-07-22 12:01:33,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,14,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,11.0,0.0
2026-07-22 12:01:39,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,14,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 12:01:50,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,15,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:01:59,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,15,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:02:06,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,15,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:02:15,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,16,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:02:23,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,16,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 12:02:34,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,16,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:02:48,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,17,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:02:55,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,17,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,4.0,0.0
2026-07-22 12:03:02,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,17,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:03:11,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,18,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:03:20,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,18,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:03:26,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,18,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 12:03:30,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,18,4,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:03:41,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,19,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:03:51,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,19,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:03:57,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,19,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,12.0,0.0
2026-07-22 12:04:03,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,19,4,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:04:15,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,20,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 12:04:23,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,20,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:04:29,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,20,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:04:40,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,21,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:04:48,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,21,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
2026-07-22 12:04:56,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,21,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-22 12:04:59,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,21,4,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:05:10,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,22,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:05:20,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,22,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-22 12:05:28,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,22,3,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,4.0,0.0
2026-07-22 12:05:36,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,23,1,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,10.0,0.0
2026-07-22 12:05:44,L-MP18_m-glm-4-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,23,2,1,zai-org/GLM-4-32B-0414,1,0,1,1,mpfair,0.0,7.0,0.0
