timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-07-19 10:47:50,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,3.0,0.0
2026-07-19 10:47:58,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,4.0,0.0
2026-07-19 10:48:04,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,1,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-19 10:48:12,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,5.0,0.0
2026-07-19 10:48:20,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,5.0,0.0
2026-07-19 10:48:25,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,2,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,5.0,0.0
2026-07-19 10:48:34,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,8.0,0.0
2026-07-19 10:48:45,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,0.0,0.0
2026-07-19 10:48:50,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,3,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,6.0,0.0
2026-07-19 10:48:59,L-MP03_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mpfair_t00_n1,4,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mpfair,0.0,5.0,0.0
