timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-05-20 14:55:47,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,1,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:55:52,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,1,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:55:57,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,1,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,6.0,0.0
2026-05-20 14:56:01,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,2,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:56:07,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,2,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,3.0
2026-05-20 14:56:10,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,2,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:56:15,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,3,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:56:22,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,3,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,3.0
2026-05-20 14:56:26,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,3,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:56:31,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,4,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,4.0
2026-05-20 14:56:35,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,4,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,3.0
2026-05-20 14:56:40,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,4,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.0,0.0
2026-05-20 14:56:41,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,4,4,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,5.0,0.0
2026-05-20 14:56:46,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,5,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:56:51,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,5,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,9.5,0.0
2026-05-20 14:56:56,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,5,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:57:01,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,6,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:57:05,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,6,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,4.0
2026-05-20 14:57:09,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,6,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:57:12,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,6,4,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,0.0,0.0
2026-05-20 14:57:16,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,7,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:57:21,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,7,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:57:25,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,7,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:57:30,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,8,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:57:34,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,8,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:57:38,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,8,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:57:42,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,9,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:57:47,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,9,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:57:51,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,9,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:57:57,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,10,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:58:02,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,10,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:58:06,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,10,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:58:11,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,11,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:58:16,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,11,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,8.5,0.0
2026-05-20 14:58:21,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,11,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:58:26,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,12,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,4.0
2026-05-20 14:58:30,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,12,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:58:34,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,12,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.0,0.0
2026-05-20 14:58:39,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,13,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:58:44,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,13,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:58:48,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,13,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,3.0,0.0
2026-05-20 14:58:52,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,14,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,4.0
2026-05-20 14:58:57,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,14,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.0,4.0
2026-05-20 14:59:01,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,14,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,11.5,0.0
2026-05-20 14:59:06,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,15,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,5.5,0.0
2026-05-20 14:59:11,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,15,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:59:16,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,15,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,5.5,0.0
2026-05-20 14:59:20,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,16,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:59:24,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,16,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,8.5,0.0
2026-05-20 14:59:29,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,16,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,7.5,0.0
2026-05-20 14:59:36,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,17,1,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,10.5,0.0
2026-05-20 14:59:40,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,17,2,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,6.5,0.0
2026-05-20 14:59:46,K01_m-flash-lite_sol1_gd1_rs0_bd1_str-neutral_t00_n1_fs2,17,3,1,gemini-flash-lite-latest,1,0,1,1,neutral,0.0,3.0,0.0
