timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-05-20 15:44:25,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,1,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,9.0,0.0
2026-05-20 15:44:52,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,1,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,8.0,0.0
2026-05-20 15:54:58,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,1,3,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,5.75,0.0
2026-05-20 15:55:24,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,2,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,12.0,0.0
2026-05-20 15:55:44,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,2,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,11.0,4.0
2026-05-20 16:00:29,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,2,3,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,12.0,0.0
2026-05-20 16:00:42,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,3,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,12.0,0.0
2026-05-20 16:01:28,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,3,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,9.5,3.0
2026-05-20 16:07:02,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,3,3,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,11.5,0.0
2026-05-20 16:08:29,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,4,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,11.5,4.0
2026-05-20 16:10:03,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,4,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,10.75,3.25
2026-05-20 16:10:48,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,4,3,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,8.0,0.0
2026-05-20 16:11:14,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,4,4,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,5.0,0.0
2026-05-20 16:16:01,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,5,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,6.25,0.0
2026-05-20 16:16:20,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,5,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,8.5,0.0
2026-05-20 16:17:24,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,5,3,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,9.75,0.0
2026-05-20 16:22:51,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,6,1,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,8.25,0.0
2026-05-20 16:23:04,G03_m-3-flash-preview_sol1_gd1_rs1_bd1_str-neutral_t00_n1,6,2,1,gemini-3-flash-preview,1,1,1,1,neutral,0.0,11.0,3.75
