timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-07-21 22:28:05,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,1,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,5.0,0.0
2026-07-21 22:28:12,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,1,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,5.0,0.0
2026-07-21 22:28:18,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,1,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,0.0,0.0
2026-07-21 22:28:26,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,2,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,7.0,0.0
2026-07-21 22:28:34,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,2,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,7.0,0.0
2026-07-21 22:28:44,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,2,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,6.0,0.0
2026-07-21 22:28:52,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,3,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,10.0,0.0
2026-07-21 22:29:03,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,3,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,5.0,0.0
2026-07-21 22:29:09,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,3,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,8.0,0.0
2026-07-21 22:29:18,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,4,1,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,7.0,0.0
2026-07-21 22:29:25,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,4,2,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,7.0,0.0
2026-07-21 22:29:31,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,4,3,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,0.0,0.0
2026-07-21 22:29:34,L-PS02_m-qwen2.5-coder-32b_sol1_gd1_rs0_bd1_str-mps2only_t00_n1,4,4,1,Qwen/Qwen2.5-Coder-32B-Instruct,1,0,1,1,mps2only,0.0,0.0,5.0
