timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-12 10:21:14,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,1,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,19.5,0.0
2026-08-12 10:21:19,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,1,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,10.5,0.0
2026-08-12 10:21:25,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,2,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,4.0,0.0
2026-08-12 10:21:29,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,2,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,3.0
2026-08-12 10:21:34,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,2,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,10.5,0.0
2026-08-12 10:21:39,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,3,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,17.5,0.0
2026-08-12 10:21:43,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,3,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,3.0
2026-08-12 10:21:47,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,3,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,7.0,0.0
2026-08-12 10:21:51,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,4,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,15.5,0.0
2026-08-12 10:21:56,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,4,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,0.0
2026-08-12 10:22:03,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,4,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,15.5,0.0
2026-08-12 10:22:11,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,5,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,15.5,0.0
2026-08-12 10:22:16,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,5,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,3.0
2026-08-12 10:22:20,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,5,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,19.0,3.0
2026-08-12 10:22:26,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,6,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,20.5,0.0
2026-08-12 10:22:31,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,6,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,3.0
2026-08-12 10:22:35,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,6,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,7.5,0.0
2026-08-12 10:22:42,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,7,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,10.0,0.0
2026-08-12 10:22:46,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,8,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,2.5,0.0
2026-08-12 10:22:50,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,8,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,3.0,0.0
2026-08-12 10:22:55,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,8,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,0.0,0.0
2026-08-12 10:23:00,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,9,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,18.5,0.0
2026-08-12 10:23:05,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,9,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,0.0
2026-08-12 10:23:12,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,9,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,10.75,0.0
2026-08-12 10:23:17,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,10,1,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,23.0,3.0
2026-08-12 10:23:21,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,10,2,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,14.0,3.0
2026-08-12 10:23:26,IG06_m-flash-lite_sol1_gd0_rs0_bd1_str-lenient_t00_n1,10,3,1,gemini-flash-lite-latest,1,0,1,0,lenient,0.0,19.0,3.0
