timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-12 05:10:29,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,1,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,12.0,0.0
2026-08-12 05:10:36,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,1,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:10:45,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,2,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:10:52,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,2,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:11:00,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,2,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,16.0,0.0
2026-08-12 05:11:09,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,3,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:11:16,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,3,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:11:24,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,3,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:11:27,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,4,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,10.0,0.0
2026-08-12 05:11:33,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,4,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:11:43,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,4,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:11:46,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,5,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,15.0,0.0
2026-08-12 05:11:53,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,5,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:12:01,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,5,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,16.0,0.0
2026-08-12 05:12:10,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,6,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,15.0,0.0
2026-08-12 05:12:16,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,6,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:12:20,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,6,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,14.0,0.0
2026-08-12 05:12:30,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,7,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,10.0,0.0
2026-08-12 05:12:39,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,8,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:12:44,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,8,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:12:51,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,8,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,0.0,0.0
2026-08-12 05:12:59,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,9,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,15.0,0.0
2026-08-12 05:13:04,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,9,2,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,12.0,0.0
2026-08-12 05:13:12,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,9,3,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,10.0,0.0
2026-08-12 05:13:20,IA44_m-glm4-9b_sol1_gd0_rs0_bd1_str-rigorous_t00_n1,10,1,1,zai-org/GLM-4-9B-0414,1,0,1,0,rigorous,0.0,22.0,0.0
