timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-14 15:44:51,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,14.5,0.0
2026-08-14 15:45:09,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:45:31,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:45:43,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:46:01,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:46:17,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,5.5,0.0
2026-08-14 15:46:29,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:46:44,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,2.0,0.0
2026-08-14 15:47:00,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,10.5,0.0
2026-08-14 15:47:17,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,8.0,0.0
2026-08-14 15:47:32,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,10.5,0.0
2026-08-14 15:47:50,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,14.5,0.0
2026-08-14 15:48:02,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:48:20,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:48:36,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,16.5,0.0
2026-08-14 15:48:48,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:49:05,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,2.0,0.0
2026-08-14 15:49:24,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,7,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,6.5,0.0
2026-08-14 15:49:39,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:49:51,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:50:06,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-14 15:50:23,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,10.5,0.0
2026-08-14 15:50:38,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,8.0,0.0
2026-08-14 15:50:56,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,4.5,0.0
2026-08-14 15:51:13,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,20.5,3.0
2026-08-14 15:51:27,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,14.0,3.0
2026-08-14 15:51:43,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,3,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,18.0,2.5
2026-08-14 15:51:59,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,11,1,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,8.5,0.0
2026-08-14 15:52:13,IA113_m-llama33-70b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,11,2,1,/ibex/user/shiekhmf/hf_cache/hub/models--meta-llama--Llama-3.3-70B-Instruct/snapshots/6f6073b423013f6a7d4d9f39144961bfbfbc386b,1,0,1,0,neutral,0.0,8.0,0.0
