timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-06 18:07:59,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,1,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,8.5,0.0
2026-08-06 18:08:25,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,1,3,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,2.0,0.0
2026-08-06 18:08:49,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,1.0,0.0
2026-08-06 18:09:10,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,2,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,1.0,0.0
2026-08-06 18:09:34,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,3,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:10:02,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,6.0,0.0
2026-08-06 18:10:24,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,2,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:10:49,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,3,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,2.0,0.0
2026-08-06 18:11:18,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,8.5,0.0
2026-08-06 18:11:41,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,2,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,7.0,0.0
2026-08-06 18:12:09,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,3,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,3.5,0.0
2026-08-06 18:12:38,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,8.5,0.0
2026-08-06 18:13:01,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,2,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:13:25,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,3,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:13:54,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,6,1,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,12.5,0.0
2026-08-06 18:14:17,IA-s02_m-gemma3-27b_sol1_gd0_rs0_bd1_str-strict_t00_n1,6,2,1,/ibex/user/habiam0b/models/gemma-3-27b-it,1,0,1,0,strict,0.0,0.0,0.0
