timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-06 18:47:14,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,1,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 18:47:38,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,1,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:48:04,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:48:27,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:48:51,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,2,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:49:17,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:49:39,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:50:05,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,3,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:50:33,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:50:57,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:51:22,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,4,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:51:50,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:52:12,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:52:36,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,5,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:53:00,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,6,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,12.0,0.0
2026-08-06 18:53:22,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,6,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:53:45,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,6,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:54:11,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,7,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:54:34,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,8,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:54:55,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,8,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:55:17,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,8,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:55:42,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,9,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 18:56:08,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,9,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,4.0,0.0
2026-08-06 18:56:38,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,9,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:57:01,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,10,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,23.0,3.0
2026-08-06 18:57:21,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,10,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,14.0,3.0
2026-08-06 18:57:46,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,10,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,19.0,3.0
2026-08-06 18:58:13,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,11,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:58:33,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,11,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,5.0,0.0
2026-08-06 18:58:57,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,11,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:59:22,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,12,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 18:59:45,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,12,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:00:17,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,12,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:00:45,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,13,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:01:16,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,13,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:01:42,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,13,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:02:07,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,14,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:02:28,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,14,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,5.0,0.0
2026-08-06 19:02:53,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,14,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,12.0,0.0
2026-08-06 19:03:17,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,15,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 19:03:45,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,15,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:04:09,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,15,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:04:35,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,16,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:04:59,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,16,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,4.0,0.0
2026-08-06 19:05:23,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,17,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 19:05:50,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,17,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:06:13,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,17,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:06:39,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,18,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:07:05,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,18,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:07:31,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,18,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:07:55,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,19,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 19:08:20,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,20,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:08:48,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,20,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,4.0,0.0
2026-08-06 19:09:14,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,20,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:09:39,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,21,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:10:02,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,21,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:10:25,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,21,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:10:48,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,22,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:11:12,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,23,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.5,0.0
2026-08-06 19:11:35,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,23,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:11:59,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,23,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:12:24,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,24,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,12.0,0.0
2026-08-06 19:12:49,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,24,2,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,2.0,0.0
2026-08-06 19:13:15,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,24,3,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
2026-08-06 19:13:39,IA-s02_m-glm4-32b_sol1_gd0_rs0_bd1_str-strict_t00_n1,25,1,1,zai-org/GLM-4-32B-0414,1,0,1,0,strict,0.0,0.0,0.0
