timestamp,tag,student,question,run,model,use_solution,use_reasoning,use_breakdown,use_guidelines,strictness,temperature,score,bonus
2026-08-11 17:56:51,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,15.5,0.0
2026-08-11 17:57:04,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,1,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,7.5,0.0
2026-08-11 17:57:18,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.5,0.0
2026-08-11 17:57:29,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.0,0.0
2026-08-11 17:57:42,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,2,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 17:57:56,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 17:58:06,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.0,0.0
2026-08-11 17:58:19,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,3,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,7.5,0.0
2026-08-11 17:58:34,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,15.5,0.0
2026-08-11 17:58:45,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,12.0,3.0
2026-08-11 17:58:58,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,4,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 17:59:13,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,14.5,0.0
2026-08-11 17:59:23,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.0,0.0
2026-08-11 17:59:35,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,5,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 17:59:50,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,17.5,0.0
2026-08-11 18:00:00,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.0,0.0
2026-08-11 18:00:13,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,6,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,7.5,0.0
2026-08-11 18:00:27,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,7,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:00:41,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 18:00:51,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 18:01:04,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,8,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 18:01:18,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:01:29,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,0.0
2026-08-11 18:01:42,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,9,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:01:57,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,21.0,3.0
2026-08-11 18:02:08,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.0,3.0
2026-08-11 18:02:22,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,10,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,17.5,2.0
2026-08-11 18:02:37,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,11,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:02:48,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,11,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.0,3.0
2026-08-11 18:03:00,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,11,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,0.0,0.0
2026-08-11 18:03:14,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,12,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:03:25,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,12,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,8.0,0.0
2026-08-11 18:03:38,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,12,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:03:53,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,13,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:04:04,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,13,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,0.0
2026-08-11 18:04:17,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,13,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:04:32,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,14,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,15.5,0.0
2026-08-11 18:04:43,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,14,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,3.0
2026-08-11 18:04:56,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,14,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,14.5,0.0
2026-08-11 18:05:10,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,15,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,16.5,0.0
2026-08-11 18:05:22,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,15,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,0.0
2026-08-11 18:05:34,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,15,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:05:50,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,16,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:06:01,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,16,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,0.0
2026-08-11 18:06:16,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,17,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,14.5,0.0
2026-08-11 18:06:26,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,17,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.0,0.0
2026-08-11 18:06:40,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,17,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,4.5,0.0
2026-08-11 18:06:54,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,18,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:07:05,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,18,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,6.0,0.0
2026-08-11 18:07:18,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,18,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:07:33,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,19,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,13.5,0.0
2026-08-11 18:07:47,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,20,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.5,0.0
2026-08-11 18:07:58,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,20,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,11.0,0.0
2026-08-11 18:08:12,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,20,3,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,8.5,0.0
2026-08-11 18:08:26,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,21,1,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,6.5,0.0
2026-08-11 18:08:36,IA18_m-gemma3-12b_sol1_gd0_rs0_bd1_str-neutral_t00_n1,21,2,1,google/gemma-3-12b-it,1,0,1,0,neutral,0.0,3.0,0.0
